link	year_x_year_stream	link_date	link_year_no	link_month_no	link_day_no	link_time	year_stream_no	year_no	stream_no	stream_size	voted_cnt	invalid_cnt	NOTA_cnt	organizers
https://vk.com/wall-33327655_5269	2016_1.1	2016-10-24	2016	10	24	20:34	1.1	1	1	157	95	2	26	['Леонидом Змиевским', 'Ильёй Денисовым', 'Мариной Бахметьевой', 'наблюдателем от Студенческого совета МГУ Марией Алаевой']
https://vk.com/wall-33327655_5089	2016_1.2	2016-10-15	2016	10	15	18:45	1.2	1	2	154	120	5	12	['Владиславом Бун']
https://vk.com/wall-33327655_5088	2016_1.3	2016-10-15	2016	10	15	18:40	1.3	1	3	132	110	1	11	['Павлом Савиным', 'Яной Нагорных', 'Ильёй Денисовым']
https://vk.com/wall-33327655_5232	2016_2.1	2016-10-20	2016	10	20	18:32	2.1	2	1	125	63	0	11	['Павлом Савиным', 'Яной Нагорных', 'Юрием Проничкиным']
https://vk.com/wall-33327655_5225	2016_2.2	2016-10-20	2016	10	20	17:30	2.2	2	2	128	81	0	1	['Яной Нагорных', 'Леонидом Змиевским', 'Павлом Савиным']
https://vk.com/wall-33327655_5177	2016_2.3	2016-10-18	2016	10	18	22:45	2.3	2	3	96	51	0	3	['Никитой Кравчуком', 'Иваном Святкиным']
https://vk.com/wall-33327655_5339	2016_3.1	2016-10-31	2016	10	31	20:50	3.1	3	1	100	51	0	4	['Владиславом Бун']
https://vk.com/wall-33327655_5229	2016_3.2	2016-10-20	2016	10	20	18:24	3.2	3	2	105	54	0	0	['Павлом Семенюком', 'Анной Черновой', 'Леонидом Змиевским']
https://vk.com/wall-33327655_5226	2016_3.3	2016-10-20	2016	10	20	17:48	3.3	3	3	90	66	1	1	['Павлом Семенюком', 'Анастасией Сурковой', 'Юрием Проничкиным']
https://vk.com/wall-33327655_5171	2016_3.4	2016-10-18	2016	10	18	22:05	3.4	3	4	35	19	0	1	['Анастасией Сурковой', 'Анной Муравьёвой']
https://vk.com/wall-33327655_5357	2016_4.1	2016-10-31	2016	10	31	23:50	4.1	4	1	95	50	2	0	['Савченко Анастасией', 'Савиным Павлом', 'Тюриной Татьяной']
https://vk.com/wall-33327655_5257	2016_4.2	2016-10-21	2016	10	21	16:30	4.2	4	2	77	41	0	0	['Яной Нагорных']
https://vk.com/wall-33327655_5350	2016_4.3	2016-10-31	2016	10	31	21:45	4.3	4	3	103	57	2	0	['Черновой Анной', 'Савченко Анастасией']
https://vk.com/wall-33327655_5180	2016_5.1	2016-10-18	2016	10	18	23:24	5.1	5	1	74	43	1	1	['Анастасией Сурковой', 'Владиславом Бун']
https://vk.com/wall-33327655_5184	2016_5.2	2016-10-19	2016	10	19	0:09	5.2	5	2	99	51	0	7	['Анной Черновой', 'Натальей Остроуховой', 'Павлом Семенюком']
https://vk.com/wall-33327655_5344	2016_5.3	2016-10-31	2016	10	31	21:05	5.3	5	3	85	44	0	1	['Евгенией Подкользиной', 'Павлом Савиным']
https://vk.com/wall-33327655_5167	2016_5.4	2016-10-18	2016	10	18	21:37	5.4	5	4	48	40	1	5	['Анастасией Сурковой', 'Марией Провидухиной']
https://vk.com/wall-33327655_5268	2016_m1	2016-10-24	2016	10	24	20:26	m1	1	0	28	15	0	0	['Павлом Семенюком', 'Марией Провидухиной']
https://vk.com/wall-33327655_5182	2016_m2	2016-10-18	2016	10	18	23:39	m2	2	0	18	11	0	1	['Ильёй Денисовым']
https://vk.com/wall-33327655_6665	2017_1.1	2017-10-27	2017	10	27	22:00	1.1	1	1	155	102	2	2	['Дарьей Трошиной', 'Владимиром Поликушиным', 'Ильей Денисовым']
https://vk.com/wall-33327655_6683	2017_1.3	2017-10-31	2017	10	31	19:55	1.3	1	3	127	86	5	17	['Владимиром Поликушиным', 'Валерием Сенотовым']
https://vk.com/wall-33327655_6702	2017_2.1	2017-11-01	2017	11	1	20:00	2.1	2	1	122	62	0	13	['Марией Батутиной', 'Татьяной Хан']
https://vk.com/wall-33327655_6654	2017_2.2	2017-10-25	2017	10	25	22:24	2.2	2	2	134	106	3	7	['Анастасией Штерн', 'Даниилом Коржом', 'наблюдателем от Студсовета МГУ', 'председателем студсовета биотехнологического факультета Екатериной Захаровой']
https://vk.com/wall-33327655_6668	2017_2.3	2017-10-27	2017	10	27	22:30	2.3	2	3	110	61	1	6	['Марией Батутиной', 'Анастасией Штерн']
https://vk.com/wall-33327655_6651	2017_3.1	2017-10-25	2017	10	25	20:14	3.1	3	1	103	53	2	2	['Валерием Сенотовым', 'Ильей Денисовым']
https://vk.com/wall-33327655_6647	2017_3.3	2017-10-24	2017	10	24	23:50	3.3	3	3	85	47	0	2	['Валерием Сенотовым', 'Ильей Денисовым']
https://vk.com/wall-33327655_6639	2017_4.1	2017-10-24	2017	10	24	17:30	4.1	4	1	69	35	0	1	['Александром Тонконоговым', 'Валерием Сенотовым']
https://vk.com/wall-33327655_6624	2017_4.2	2017-10-20	2017	10	20	19:00	4.2	4	2	81	43	0	0	['Валерием Сенотовым', 'Александром Тонконоговым']
https://vk.com/wall-33327655_6625	2017_4.3	2017-10-20	2017	10	20	20:00	4.3	4	3	90	48	0	1	['Анастасией Сурковой', 'Анастасией Красновой', 'Александром Тонконоговым']
https://vk.com/wall-33327655_6632	2017_4.4	2017-10-21	2017	10	21	21:00	4.4	4	4	37	23	0	0	['Яной Нагорных', 'Никитой Кравчуком', 'Александром Тонконоговым']
https://vk.com/wall-33327655_6619	2017_5.1	2017-10-19	2017	10	19	19:00	5.1	5	1	95	48	0	4	['Валерием Сенотовым', 'Анастасией Сурковой']
https://vk.com/wall-33327655_6620	2017_5.2	2017-10-19	2017	10	19	20:00	5.2	5	2	76	39	0	1	['Валерием Сенотовым', 'Анастасией Сурковой']
https://vk.com/wall-33327655_6628	2017_5.3	2017-10-21	2017	10	21	20:00	5.3	5	3	104	58	0	6	['Никитой Кравчук', 'Яной Нагорных']
https://vk.com/wall-33327655_6717	2017_6.2	2017-11-08	2017	11	8	14:00	6.2	6	2	97	50	5	5	['Александром Тонконоговым', 'Валерием Сенотовым']
https://vk.com/wall-33327655_6689	2017_6.3	2017-10-31	2017	10	31	21:00	6.3	6	3	85	44	0	2	['Аскаром Назмутдиновым', 'Ильей Денисовым']
https://vk.com/wall-33327655_6693	2017_6.4	2017-10-31	2017	10	31	21:30	6.4	6	4	47	29	0	0	['Вероникой Мазитовой']
https://vk.com/wall-33327655_7676	2018_1.1	2018-10-26	2018	10	26	17:00	1.1	1	1	168	117	7	4	['Георгием Малиновским', 'Олегом Бузенковым']
https://vk.com/wall-33327655_7685	2018_1.3	2018-10-27	2018	10	27	14:00	1.3	1	3	123	98	3	5	['Сенотовым Валерием', 'Малиновским Георгием']
https://vk.com/wall-33327655_7677	2018_2.1	2018-10-26	2018	10	26	19:00	2.1	2	1	134	81	5	1	['Валерией Фиткович', 'Николаем Малаховым']
https://vk.com/wall-33327655_7684	2018_2.3	2018-10-27	2018	10	27	12:00	2.3	2	3	107	75	1	4	['Сенотовым Валерием', 'Малиновским Георгием']
https://vk.com/wall-33327655_7675	2018_3.1	2018-10-26	2018	10	26	14:00	3.1	3	1	107	58	3	11	['Валерием Сенотовым', 'Александром Тонконоговым']
https://vk.com/wall-33327655_7728	2018_3.2	2018-11-12	2018	11	12	22:56	3.2	3	2	94	49	1	4	['Ильёй Денисовым', 'Дарьей Волковой']
https://vk.com/wall-33327655_7670	2018_3.3	2018-10-25	2018	10	25	23:52	3.3	3	3	103	55	0	8	['Валерием Сенотовым', 'Александром Тонконоговым']
https://vk.com/wall-33327655_7681	2018_3.4	2018-10-27	2018	10	27	10:00	3.4	3	4	40	25	0	0	['Валерием Сенотовым', 'Александром Тонконоговым']
https://vk.com/wall-33327655_7694	2018_4.1	2018-11-02	2018	11	2	22:25	4.1	4	1	86	45	2	11	['Денисовым Ильей', 'Воробьевой Наталией']
https://vk.com/wall-33327655_7741	2018_4.2	2018-11-15	2018	11	15	20:20	4.2	4	2	76	40	1	0	['Валерием Сенотовым', 'Анастасией Красновой']
https://vk.com/wall-33327655_7674	2018_4.3	2018-10-26	2018	10	26	10:00	4.3	4	3	81	42	0	2	['Вероникой Мазитовой', 'Николаем Малаховым']
https://vk.com/wall-33327655_7696	2018_5.3	2018-11-02	2018	11	2	22:39	5.3	5	3	89	45	1	0	['Георгием Малиновским', 'Марией Хаховой']
https://vk.com/wall-33327655_7707	2018_5.4	2018-11-10	2018	11	10	14:00	5.4	5	4	35	18	0	1	['Матвеем Кудасовым', 'Валерием Сенотовым']
https://vk.com/wall-33327655_7766	2018_6.1	2018-11-22	2018	11	22	22:15	6.1	6	1	90	45	2	0	['Валерием Сенотовым', 'Марией Корней']
https://vk.com/wall-33327655_7704	2018_6.2	2018-11-09	2018	11	9	20:00	6.2	6	2	77	40	0	3	['Марией Корней', 'Валерием Сенотовым']
https://vk.com/wall-33327655_7695	2018_m1	2018-11-02	2018	11	2	22:33	m1	1	0	29	20	0	0	['Сенотовым Валерием', 'Тонконоговым Александром']
https://vk.com/wall-33327655_8392	2019_1.1	2019-10-30	2019	10	30	12:15	1.1	1	1	172	94	6	3	['Иваном Кухарчук', 'Андреем Клюевым']
https://vk.com/wall-33327655_8371	2019_1.2	2019-10-27	2019	10	27	22:30	1.2	1	2	163	95	5	5	['Георгием Малиновским']
https://vk.com/wall-33327655_8391	2019_1.3	2019-10-30	2019	10	30	10:30	1.3	1	3	130	99	6	15	['Георгием Малиновским', 'Андреем Клюевым']
https://vk.com/wall-33327655_8374	2019_2.1	2019-10-27	2019	10	27	23:09	2.1	2	1	129	93	1	1	['Георгием Малиновским', 'Игнатом Шишкиным']
https://vk.com/wall-33327655_8412	2019_2.2	2019-11-01	2019	11	1	0:00	2.2	2	2	142	72	3	3	['Андреем Шерстобитовым', 'Рамилем Алиевым']
https://vk.com/wall-33327655_8388	2019_2.3	2019-10-30	2019	10	30	8:40	2.3	2	3	123	62	4	3	['Иваном Кухарчук', 'Андреем Клюевым']
https://vk.com/wall-33327655_8407	2019_3.1	2019-10-31	2019	10	31	10:30	3.1	3	1	115	58	0	3	['Георгием Малиновским', 'Игнатом Шишкиным']
https://vk.com/wall-33327655_8341	2019_3.2	2019-10-25	2019	10	25	21:46	3.2	3	2	118	62	0	13	['Игнатом Шишкиным', 'Георгием Малиновским']
https://vk.com/wall-33327655_8373	2019_3.3	2019-10-27	2019	10	27	22:50	3.3	3	3	94	47	0	2	['Валерией Фиткович', 'Георгием Малиновским', 'Дмитрием Митрофановым']
https://vk.com/wall-33327655_8367	2019_3.4	2019-10-27	2019	10	27	22:00	3.4	3	4	42	23	0	0	['Валерием Сенотовым']
https://vk.com/wall-33327655_8343	2019_4.1	2019-10-25	2019	10	25	22:01	4.1	4	1	99	54	3	8	['Андреем Клюевым', 'Георгием Малиновским']
https://vk.com/wall-33327655_8409	2019_4.3	2019-10-31	2019	10	31	23:16	4.3	4	3	107	54	0	2	['Иваном Кухарчук', 'Андреем Клюевым']
https://vk.com/wall-33327655_8370	2019_4.4	2019-10-27	2019	10	27	22:24	4.4	4	4	43	22	0	2	['Татьяной Паниной']
https://vk.com/wall-33327655_8410	2019_5.1	2019-10-31	2019	10	31	23:30	5.1	5	1	77	39	0	4	['Даниилом Фенелоновым', 'Вероникой Мазитовой']
https://vk.com/wall-33327655_8411	2019_5.2	2019-10-31	2019	10	31	23:46	5.2	5	2	82	41	0	6	['Даниилом Фенелоновым', 'Вероникой Мазитовой']
https://vk.com/wall-33327655_8396	2019_6.3	2019-10-30	2019	10	30	17:00	6.3	6	3	94	49	2	0	['Алиной Винокуровой', 'Игнатом Шишкиным', 'Рамилем Алиевым']
https://vk.com/wall-33327655_8340	2019_6.4	2019-10-25	2019	10	25	21:29	6.4	6	4	34	17	0	0	['Георгием Малиновским']
https://vk.com/wall-33327655_8408	2019_m1	2019-10-31	2019	10	31	11:00	m1	1	0	25	14	0	0	['Валерием Сенотовым']
https://vk.com/wall-33327655_8372	2019_m2	2019-10-27	2019	10	27	22:40	m2	2	0	28	18	0	1	['Дмитрием Скурихиным', 'Георгием Малиновским']
https://vk.com/wall-33327655_9356	2020_1.1	2020-11-12	2020	11	12	16:03	1.1	1	1	153	77	1	1	['Георгием Малиновским', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9355	2020_1.2	2020-11-11	2020	11	11	22:02	1.2	1	2	161	84	2	2	['Софьей Евдокимовой', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9351	2020_1.3	2020-11-11	2020	11	11	19:03	1.3	1	3	122	68	0	0	['Георгием Малиновским', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9342	2020_2.1	2020-11-11	2020	11	11	16:03	2.1	2	1	150	76	7	2	['Софьей Евдокимовой', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9340	2020_2.2	2020-11-11	2020	11	11	13:03	2.2	2	2	148	75	0	8	['Софьей Евдокимовой', 'Алёной Лобановой']
https://vk.com/wall-33327655_9357	2020_2.3	2020-11-12	2020	11	12	21:28	2.3	2	3	103	56	0	1	['Георгием Малиновским', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9328	2020_3.1	2020-11-09	2020	11	9	21:57	3.1	3	1	104	52	2	0	['Софьей Евдокимовой']
https://vk.com/wall-33327655_9317	2020_3.2	2020-11-08	2020	11	8	20:09	3.2	3	2	118	59	0	11	['Георгием Малиновским', 'Алёной Лобановой']
https://vk.com/wall-33327655_9326	2020_3.3	2020-11-09	2020	11	9	18:19	3.3	3	3	111	59	1	0	['Георгием Малиновским', 'Софьей Евдокимовой']
https://vk.com/wall-33327655_9321	2020_3.4	2020-11-09	2020	11	9	12:06	3.4	3	4	46	24	1	0	['Георгием Малиновским']
https://vk.com/wall-33327655_9316	2020_4.1	2020-11-08	2020	11	8	17:18	4.1	4	1	91	54	1	0	['Андреем Клюевым', 'Алёной Лобановой', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9333	2020_4.2	2020-11-10	2020	11	10	21:09	4.2	4	2	116	58	0	2	['Андреем Клюевым', 'Георгием Малиновским']
https://vk.com/wall-33327655_9282	2020_4.3	2020-11-06	2020	11	6	15:09	4.3	4	3	93	49	0	2	['Георгием Малиновским']
https://vk.com/wall-33327655_9272	2020_4.4	2020-11-06	2020	11	6	10:27	4.4	4	4	38	20	0	0	['Андреем Клюевым']
https://vk.com/wall-33327655_9334	2020_5.1	2020-11-11	2020	11	11	10:04	5.1	5	1	90	47	3	3	['Андреем Клюевым', 'Алёной Лобановой', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9268	2020_5.4	2020-11-05	2020	11	5	23:37	5.4	5	4	42	21	0	0	['Андреем Клюевым']
https://vk.com/wall-33327655_9267	2020_6.1	2020-11-05	2020	11	5	22:14	6.1	6	1	78	39	0	11	['Андреем Клюевым', 'Георгием Малиновским']
https://vk.com/wall-33327655_9205	2020_6.3	2020-11-02	2020	11	2	20:30	6.3	6	3	80	42	0	3	['Андреем Клюевым', 'Петром Третьяковым']
https://vk.com/wall-33327655_9310	2020_m2	2020-11-07	2020	11	7	22:38	m2	2	0	18	12	0	0	['Андреем Клюевым', 'Алёной Лобановой']
https://vk.com/wall-33327655_10001	2021_1.1	2021-10-17	2021	10	17	22:02	1.1	1	1	141	71	0	8	['Георгием Малиновским', 'Дарьей Мельниковой']
https://vk.com/wall-33327655_10009	2021_1.2	2021-10-19	2021	10	19	14:08	1.2	1	2	138	73	0	15	['Георгием Малиновским', 'Дарьей Мельниковой']
https://vk.com/wall-33327655_10000	2021_1.3	2021-10-17	2021	10	17	21:05	1.3	1	3	109	63	0	4	['Петром Третьяковым']
https://vk.com/wall-33327655_9998	2021_2.1	2021-10-17	2021	10	17	20:02	2.1	2	1	127	66	0	6	['Дарьей Мельниковой', 'Георгием Малиновским']
https://vk.com/wall-33327655_9985	2021_2.2	2021-10-16	2021	10	16	19:05	2.2	2	2	122	70	0	4	['Дарьей Мельниковой']
https://vk.com/wall-33327655_9989	2021_2.3	2021-10-16	2021	10	16	23:03	2.3	2	3	95	48	0	0	['Дарьей Мельниковой', 'Петром Третьяковым']
https://vk.com/wall-33327655_9984	2021_2.5	2021-10-16	2021	10	16	17:02	2.5	2	5	21	11	0	0	['Георгием Малиновским']
https://vk.com/wall-33327655_10007	2021_3.1	2021-10-19	2021	10	19	11:05	3.1	3	1	105	53	0	4	['Георгием Малиновским', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9992	2021_3.2	2021-10-17	2021	10	17	15:35	3.2	3	2	104	52	0	4	['Дарьей Мельниковой', 'Кириллом Дехничем']
https://vk.com/wall-33327655_9976	2021_3.3	2021-10-15	2021	10	15	23:11	3.3	3	3	97	52	0	6	['Дарьей Мельниковой', 'Георгием Малиновским']
https://vk.com/wall-33327655_9905	2021_3.4	2021-10-12	2021	10	12	13:04	3.4	3	4	42	23	0	0	['Георгием Малиновским', 'Дарьей Мельниковой']
https://vk.com/wall-33327655_9906	2021_3.5	2021-10-12	2021	10	12	14:04	3.5	3	5	14	8	0	0	['Кириллом Дехничем']
https://vk.com/wall-33327655_9960	2021_4.3	2021-10-14	2021	10	14	22:39	4.3	4	3	100	51	0	1	['Петром Третьяковым', 'Георгием Малиновским']
https://vk.com/wall-33327655_9945	2021_5.2	2021-10-14	2021	10	14	9:15	5.2	5	2	88	46	0	9	['Дарьей Мельниковой']
https://vk.com/wall-33327655_9912	2021_5.3	2021-10-12	2021	10	12	20:20	5.3	5	3	89	46	0	1	['Георгием Малиновским']
https://vk.com/wall-33327655_9878	2021_5.4	2021-10-06	2021	10	6	20:36	5.4	5	4	37	21	0	0	['Кириллом Дехничем']
https://vk.com/wall-33327655_10026	2021_6.1	2021-10-21	2021	10	21	15:44	6.1	6	1	87	44	0	6	['Георгием Малиновским', 'Дарьей Мельниковой']
https://vk.com/wall-33327655_10031	2021_6.3	2021-10-21	2021	10	21	22:02	6.3	6	3	93	47	0	3	['Георгием Малиновским', 'Петром Третьяковым']
https://vk.com/wall-33327655_10018	2021_m1	2021-10-20	2021	10	20	20:21	m1	1	0	51	26	0	3	['Георгием Малиновским', 'Петром Третьяковым']
